city_name_eng,hate_crime_log,logvk,logspbsu2,logspbsu1,logspbsu3,logpop,disttopiter,disttomoscow,logwage11,wage,University_exists,lognet11b,fract11b,ldpr_03,protesters_log
Bol'shoj Kamen',0,7.76387119293213,0,0.6931471824646,0,3.72328090667725,2195,2228,10.0543441772461,17347,0,11.187614440918,0.0630311295390129,0.181191727519035,0
Fokino,0,7.55433464050293,0,0,0,3.28466367721558,2208,2237,10.0543441772461,17347,0,11.158618927002,0.0529071912169457,0.25635439157486,0
Stavropol',3.43398714065552,11.8608179092407,2.63905739784241,2.0794415473938,1.7917594909668,5.83510303497315,1829,1229,9.89338684082031,12913,1,12.0329313278198,0.266232758760452,0.135343194007874,3.43398714065552
Georgievsk,0,9.45610618591309,0,1.0986123085022,0,4.19569683074951,1965,1355,9.56367015838623,12913,0,11.0858211517334,0.31513524055481,0.154087916016579,0
Jessentuki,0,9.92857074737549,1.0986123085022,1.0986123085022,0,4.58496761322022,1959,1355,9.68818855285645,12913,0,11.104344367981,0.426708817481995,0.155461609363556,0
ZHeleznovodsk,0,8.54441928863525,0.6931471824646,0,0.6931471824646,3.4372079372406,1954,1348,9.76393795013428,12913,0,11.13747215271,0.138372272253037,0.165957674384117,0
Kislovodsk,0,9.87013721466064,0,0.6931471824646,0,4.79579067230225,1968,1365,9.75944423675537,12913,0,10.9554138183594,0.44738033413887,0.130480483174324,0
Lermontov,0,8.24617195129395,0.6931471824646,0,0.6931471824646,3.1484534740448,1956,1350,9.74484348297119,12913,0,11.1921586990356,0.0995538979768753,0.135294690728188,0
Mineral'nye Vody,0,9.84691715240479,1.60943794250488,1.0986123085022,0.6931471824646,4.32677793502808,1949,1341,9.89156723022461,12913,0,11.1732082366943,0.389972418546677,0.159629568457603,0
Nevinnomyssk,0,9.94936847686768,1.0986123085022,0.6931471824646,0.6931471824646,4.89260244369507,1871,1273,9.88568019866943,12913,0,10.9238882064819,0.469920039176941,0.147938817739487,0
Pjatigorsk,5.52545309066773,10.9552183151245,1.7917594909668,1.3862943649292,1.3862943649292,4.88507223129273,1965,1359,9.8951530456543,12913,1,11.455361366272,0.477341383695602,0.133075103163719,5.52545309066773
Habarovsk,4.70953035354614,11.9766654968262,1.0986123085022,2.0794415473938,1.60943794250488,6.40902280807495,1688,1848,10.4274168014526,22607,1,12.1866788864136,0.307089239358902,0.169298321008682,4.70953035354614
Amursk,0,7.93128490447998,0.6931471824646,0,0,3.96840333938599,1496,1692,9.96415901184082,22607,0,11.1922922134399,0.0737336277961731,0.162319853901863,0
Komsomol'sk-na-Amure,5.31975269317627,10.4232625961304,1.3862943649292,0.6931471824646,0.6931471824646,5.6685004234314,1507,1729,10.0877656936646,22607,1,10.9042587280273,0.472076267004013,0.189537689089775,5.31975269317627
Nikolaevsk-na-Amure,0,7.08422660827637,0,0,0,3.45946621894836,1213,1500,9.87960433959961,22607,0,11.2568216323853,0.0303246937692165,0.158559992909431,0
Sovetskaja Gavan',0,8.03625011444092,0,0,0.6931471824646,3.45315718650818,1593,1744,10.1218194961548,22607,0,11.2829542160034,0.0747553631663322,0.202713772654533,0
Blagoveshhensk,3.93182563781738,10.3983974456787,1.0986123085022,0,1.3862943649292,5.40672302246094,1551,1773,10.2126617431641,14064,1,11.0328302383423,0.498172461986542,0.181460469961166,3.93182563781738
Belogorsk,0,8.41936016082764,0,0,0,4.32148027420044,1500,1742,10.1955976486206,14064,0,10.9529542922974,0.146119132637978,0.164309024810791,0
Zeja,0,7.21007966995239,0,0,0,3.44680786132813,1292,1634,10.1702270507813,14064,0,11.1368780136108,0.0386091731488705,0.171698480844498,0
Rajchihinsk,0,6.77308034896851,0,0,1.0986123085022,3.29212617874146,1599,1808,9.83258247375488,14064,0,11.1824722290039,0.0240024607628584,0.200790748000145,0
Svobodnyj,0,7.76937866210938,0,1.0986123085022,0,4.26268005371094,1477,1740,10.1449813842773,14064,0,10.9720268249512,0.0779729783535004,0.199683368206024,0
Tynda,0,8.40693187713623,0.6931471824646,0,0.6931471824646,3.8416006565094,1173,1563,10.5509576797485,14064,0,11.0302295684814,0.134569823741913,0.228192016482353,0
Shimanovsk,0,6.61069583892822,0,0,0,3.25424289703369,1402,1678,10.0139102935791,14064,0,11.1548089981079,0.0210055112838745,0.179131925106049,0
Arhangel'sk,7.82444572448731,12.274245262146,1.0986123085022,1.60943794250488,1.0986123085022,5.88192844390869,734.200012207031,991.5,10.2348394393921,19310,1,12.3853425979614,0.18818461894989,0.129804387688637,7.82444572448731
Korjazhma,0,9.71474552154541,0.6931471824646,0.6931471824646,0,3.81109714508057,928.5,828,10.0378437042236,19310,0,11.2239837646484,0.344393700361252,0.171256706118584,0
Kotlas,0,10.3147029876709,0,0,0,4.1972017288208,900.799987792969,804.5,10.1216583251953,19310,0,11.394923210144,0.448487967252731,0.14358988404274,0
Novodvinsk,0,9.76336288452148,0,0,0,3.91002106666565,735.599975585938,979.599975585938,9.98874759674072,19310,0,11.2662258148193,0.345967948436737,0.138310730457306,0
Severodvinsk,0,11.5144147872925,2.4849066734314,1.94591009616852,2.0794415473938,5.43197393417358,709.5,987.700012207031,10.240138053894,19310,0,11.7465324401855,0.328476935625076,0.129834204912186,0
Mirnyj,0,9.26112842559814,1.0986123085022,0,0.6931471824646,3.4372079372406,618,795.200012207031,10.0546569824219,19310,0,11.0947780609131,0.268550217151642,0.121343828737736,0
Astrahan',0,11.762788772583,0,0.6931471824646,1.3862943649292,6.1837363243103,1906,1271,9.93226909637451,14641,1,11.869439125061,0.181854814291,0.140284225344658,0
Znamensk,0,8.73456001281738,1.0986123085022,0.6931471824646,0.6931471824646,3.62966012954712,1604,968.900024414063,9.7330846786499,14641,0,11.0448951721191,0.178740501403809,0.202350199222565,0
Belgorod,4.61512041091919,12.2134103775024,1.3862943649292,2.0794415473938,1.60943794250488,5.84412384033203,1112,576.599975585938,9.9707727432251,16839,1,12.3403930664063,0.210061252117157,0.100703150033951,4.61512041091919
Alekseevka,0,8.83273315429688,0,0,0,3.66356158256531,1161,573.299987792969,9.69171619415283,16839,0,11.0922574996948,0.186979949474335,0.118469677865505,0
Valujki,0,8.86672306060791,0,0,0,3.60549783706665,1192,619.900024414063,9.7163143157959,16839,0,11.1539831161499,0.182445600628853,0.119926318526268,0
Gubkin,0,9.87142944335938,0,0,0,4.47733688354492,1064,496.700012207031,9.97664546966553,16839,0,11.1204624176025,0.409067094326019,0.13139845430851,0
Staryj Oskol,3.43398714065552,11.2024660110474,1.0986123085022,0,0.6931471824646,5.37897539138794,1070,495,9.93610000610352,16839,0,11.3964834213257,0.290512472391129,0.12940414249897,3.43398714065552
Shebekino,0,9.13464641571045,0,0,0.6931471824646,3.86283278465271,1138,595,9.60562038421631,16839,0,11.1420269012451,0.232567459344864,0.124174103140831,0
Brjansk,6.47850942611694,12.0418519973755,2.19722461700439,1.3862943649292,1.7917594909668,6.12183475494385,784.799987792969,348.200012207031,9.8043851852417,13298,1,12.0840787887573,0.0792760252952576,0.120694614946842,6.47850942611694
Klincy,0,9.50613975524902,0,1.60943794250488,0,4.22097730636597,809.200012207031,483.100006103516,9.33679676055908,13298,0,11.1145992279053,0.320220440626144,0.117151349782944,0
Novozybkov,0,9.09974384307861,0.6931471824646,0.6931471824646,0,3.799973487854,830.700012207031,514.400024414063,9.2885046005249,13298,0,11.1128883361816,0.231436237692833,0.105706706643105,0
Vladimir,5.70711040496826,11.56125831604,1.0986123085022,0.6931471824646,1.60943794250488,5.81651592254639,729.200012207031,179.5,9.93081092834473,12424,1,11.6998805999756,0.225376650691032,0.116547636687756,5.70711040496826
Gus'-Hrustal'nyj,0,9.29844284057617,0,0,0,4.29456043243408,777.900024414063,190.699996948242,9.66605472564697,12424,0,11.0412139892578,0.288777858018875,0.175620004534721,0
Kovrov,0,10.3182096481323,0.6931471824646,0,0,5.07267045974731,758.099975585938,239.199996948242,9.84347248077393,12424,0,10.9201555252075,0.495442420244217,0.139382347464561,0
Murom,0,10.2439870834351,0,0.6931471824646,0.6931471824646,4.95793771743774,847,277.799987792969,9.62231731414795,12424,0,10.8764839172363,0.498046278953552,0.136876925826073,0
Volgograd,7.31388664245606,13.4017152786255,1.7917594909668,2.30258512496948,1.3862943649292,6.8957839012146,1545,911.900024414063,9.91536712646484,14122,1,13.478141784668,0.136331498622894,0.134980648756027,7.31388664245606
Volzhskij,0,11.2474088668823,1.0986123085022,0,0,5.65248918533325,1548,913.700012207031,9.80873680114746,14122,0,11.4600582122803,0.309732019901276,0.134943619370461,0
Kamyshin,0,10.3229541778564,1.0986123085022,1.0986123085022,0,4.82350206375122,1452,817.099975585938,9.50479984283447,14122,0,11.1903085708618,0.487217038869858,0.133764341473579,0
Mihajlovka,0,9.14216899871826,0,0,0.6931471824646,4.08092164993286,1368,735.099975585938,9.75452327728271,14122,0,11.1302461624146,0.236383214592934,0.149934411048889,0
Urjupinsk,0,9.28637504577637,0,0,0,3.75887179374695,1254,623,9.51377296447754,14122,0,11.2386236190796,0.24359068274498,0.125083699822426,0
Frolovo,0,8.65695476531982,0,0,0,3.78191423416138,1412,778.799987792969,9.61520576477051,14122,0,11.1859607696533,0.146738722920418,0.185358747839928,0
Vologda,6.83983325958252,12.2421827316284,1.0986123085022,1.0986123085022,1.60943794250488,5.71108913421631,545.099975585938,408.899993896484,10.0575380325317,13999,1,12.3475198745728,0.179967328906059,0.120167061686516,6.83983325958252
Velikij Ustjug,0,9.67338275909424,0.6931471824646,0,0.6931471824646,3.57234573364258,881.400024414063,753.200012207031,9.65982246398926,13999,0,11.1966104507446,0.340947687625885,0.121804356575012,0
Sokol,0,9.46265411376953,0,0,0,3.79773378372192,551.799987792969,439.200012207031,9.64231777191162,13999,0,11.1951751708984,0.291118085384369,0.136615350842476,0
Cherepovec,5.70711040496826,12.116361618042,1.0986123085022,1.7917594909668,2.19722461700439,5.78444051742554,437.600006103516,376.600006103516,10.2861957550049,13999,1,12.1940565109253,0.138331562280655,0.121663503348827,5.70711040496826
Voronezh,6.83983325958252,12.9576864242554,1.0986123085022,0.6931471824646,0.6931471824646,6.81113433837891,1073,465.600006103516,9.93498611450195,13580,1,13.0526351928711,0.164751693606377,0.109499752521515,6.83983325958252
Borisoglebsk,0,9.62753677368164,0,0,0,4.17899227142334,1203,569.5,9.45712184906006,13580,0,11.1543684005737,0.34006142616272,0.0939337387681007,0
Novovoronezh,0,8.98205852508545,0,0,0,3.7086820602417,1109,504.100006103516,10.3558044433594,13580,0,11.1462049484253,0.203296065330505,0.120134733617306,0
Nizhnij Novgorod,7.13169860839844,13.5262393951416,1.60943794250488,0,1.3862943649292,7.20615482330322,896.900024414063,401.399993896484,10.1094446182251,16358,1,13.5874166488647,0.111643373966217,0.087235301733017,7.13169860839844
Arzamas,0,10.5837268829346,0,0,0,4.71043062210083,946.200012207031,391.5,9.63023376464844,16358,0,11.2639608383179,0.499915689229965,0.125416055321693,0
Bor,0,8.5615930557251,0,0,0,4.14946365356445,899.200012207031,406.899993896484,9.84294128417969,16358,0,10.9572467803955,0.165597021579742,0.093934528529644,0
Vyksa,0,9.89278030395508,0,0,0,4.1463041305542,872.299987792969,291.299987792969,10.037974357605,16358,0,11.2302141189575,0.387195736169815,0.122306160628796,0
Dzerzhinsk,0,11.1548070907593,0,0,0,5.61895036697388,873.400024414063,366.600006103516,9.77622222900391,16358,0,11.377965927124,0.320017963647842,0.109449774026871,0
Semenov,0,8.74751091003418,0,0,0.6931471824646,3.31418609619141,895.799987792969,440.5,9.36065483093262,16358,0,11.1961898803711,0.157862037420273,0.102363765239716,0
Sarov,0,9.95341968536377,2.56494927406311,1.7917594909668,0.6931471824646,4.44968509674072,954.599975585938,371.600006103516,9.70457935333252,16358,0,11.1328554153442,0.425842881202698,0.125458166003227,0
Ivanovo,5.7868971824646,11.7034959793091,1.0986123085022,0.6931471824646,1.60943794250488,6.12205410003662,700.5,249.5,9.8360652923584,10980,1,11.8397388458252,0.222294181585312,0.138962730765343,5.7868971824646
Vichuga,0,8.40290451049805,0,0,0,3.82428407669067,737.5,309.299987792969,9.32874584197998,10980,0,11.1507692337036,0.11989701539278,0.159896641969681,0
Kineshma,0,9.78549194335938,0,0,0,4.59814548492432,736.700012207031,335.600006103516,9.43220329284668,10980,0,11.006594657898,0.415862232446671,0.134786203503609,0
Tejkovo,0,8.43337631225586,0,0,0,3.67122459411621,687.700012207031,218.399993896484,9.3806734085083,10980,0,11.0332946777344,0.137498900294304,0.170777395367622,0
Furmanov,0,8.5397367477417,0,0,0,3.74478697776794,692,271.100006103516,9.30310153961182,10980,0,11.137354850769,0.137792676687241,0.139982789754868,0
Shuja,0,9.43596076965332,0,0,0,4.20469284057617,729,261.700012207031,9.43508243560791,10980,0,11.0519742965698,0.318408221006393,0.147447064518929,0
Irkutsk,6.55250787734985,12.4316129684448,1.94591009616852,1.3862943649292,1.3862943649292,6.38384437561035,1496,1813,10.2785625457764,14965,1,12.5563611984253,0.207051888108253,0.138404279947281,6.55250787734985
Angarsk,3.58351898193359,10.8592491149902,1.94591009616852,1.7917594909668,1.94591009616852,5.58048439025879,1444,1762,10.1807403564453,14965,0,11.2019758224487,0.41194412112236,0.166437968611717,3.58351898193359
Bratsk,5.01727962493897,11.0061416625977,1.60943794250488,0.6931471824646,1.0986123085022,5.62798070907593,1231,1673,10.1827087402344,14965,1,11.2737054824829,0.359297335147858,0.181044578552246,5.01727962493897
Zima,0,8.31923007965088,0,0,0,3.60821151733398,1393,1765,10.101354598999,14965,0,11.1568174362183,0.110249683260918,0.222874164581299,0
Nizhneudinsk,0,8.55929470062256,0,0,0,3.76815271377564,3962,3756,10.0425968170166,14965,0,11.238844871521,0.127756521105766,0.16295437514782,0
Sajansk,0,8.71686363220215,0,0,0,3.86493134498596,1373,1751,9.9301290512085,14965,0,11.109751701355,0.16601325571537,0.144662618637085,0
Tajshet,0,8.5535249710083,0,0,0,3.76120018959045,3843,3649,10.0891370773315,14965,0,11.2627601623535,0.124286830425262,0.179986000061035,0
Tulun,0,8.64523410797119,0,0,0,3.98527336120605,1323,1712,9.82967948913574,14965,0,11.0722131729126,0.160988226532936,0.106988586485386,0
Usol'e-Sibirskoe,0,9.45359992980957,0.6931471824646,0.6931471824646,0,4.64727115631104,1444,1772,9.83750820159912,14965,0,10.9525918960571,0.346920341253281,0.205217331647873,0
Ust'-Ilimsk,0,9.9873685836792,0,1.0986123085022,0.6931471824646,4.66814517974854,1142,1645,10.1193647384644,14965,0,11.1078157424927,0.439534217119217,0.212580814957619,0
Ust'-Kut,0,8.96443939208984,0.6931471824646,0,0,4.04655408859253,1184,1647,10.2076206207275,14965,0,11.0733528137207,0.213257789611816,0.207407802343369,0
Cheremhovo,0,8.49494743347168,0,0,0,4.23120355606079,1445,1792,9.90258693695068,14965,0,11.0403203964233,0.144555762410164,0.196612104773521,0
Shelehov,0,9.04887962341309,0,0,0,4.02713584899902,1512,1829,10.1233053207397,14965,0,11.126030921936,0.219160497188568,0.170401185750961,0
Malgobek,0,7.19518709182739,0,0,0,3.99083423614502,2065,1448,9.39632225036621,9596,0,10.5719585418701,0.0659355372190476,0.0196600146591663,0
Nazran',0,8.65903949737549,0,1.0986123085022,0,4.74057483673096,2101,1484,9.74284934997559,9596,0,10.1020317077637,0.360807061195374,0.0064279418438673,0
Karabulak,0,6.66185474395752,0,0.6931471824646,0,3.3568971157074,2097,1479,9.66700553894043,9596,0,10.70876121521,0.0342994928359985,0.00275777536444366,0
Kaliningrad,5.86078643798828,12.9457864761353,1.94591009616852,0,2.19722461700439,6.0466628074646,826.5,1089,10.0943145751953,15808,1,13.0515766143799,0.180618897080421,0.136489823460579,5.86078643798828
Baltijsk,0,8.9386625289917,0,0,0,3.47815847396851,857.099975585938,1127,9.79784965515137,15808,0,11.1688508987427,0.191880643367767,0.186696752905846,0
Svetlyj,0,7.92804574966431,0,0,0,3.12236499786377,845,1112,10.164119720459,15808,0,11.1636362075806,0.0755539983510971,0.157058387994766,0
Sovetsk,0,9.1144905090332,0.6931471824646,0,1.0986123085022,3.78645968437195,738.200012207031,993.599975585938,9.65361499786377,15808,0,11.1228485107422,0.232374981045723,0.153469994664192,0
Tver',6.1114673614502,12.1422748565674,1.0986123085022,1.60943794250488,1.60943794250488,6.11655426025391,472.299987792969,163.199996948242,10.033374786377,13925,1,12.2258520126343,0.147502884268761,0.117806859314442,6.1114673614502
Bezheck,0,8.80807018280029,0,0,0,3.4210000038147,438.700012207031,232.899993896484,9.55037784576416,13925,0,11.1341018676758,0.17626029253006,0.111084908246994,0
Bologoe,0,9.02617740631104,1.7917594909668,0,0,3.53222560882568,315.5,320.100006103516,9.9033374786377,13925,0,11.2461061477661,0.193620219826698,0.132294699549675,0
Vyshnij Volochek,0,9.61413764953613,1.3862943649292,0,1.0986123085022,4.08933210372925,4646,4174,9.61560535430908,13925,0,11.2829656600952,0.305882602930069,0.13889767229557,0
Kimry,0,9.42915439605713,0.6931471824646,0.6931471824646,0,4.08597612380981,533.700012207031,125.300003051758,9.57261943817139,13925,0,11.1401386260986,0.296064376831055,0.103270150721073,0
Konakovo,0,9.42762660980225,0,0,0,3.799973487854,521.5,118,9.9527063369751,13925,0,11.2294797897339,0.275525599718094,0.110725402832031,0
Nelidovo,0,8.42354202270508,0.6931471824646,0,0,3.36729574203491,439.600006103516,305,9.52222728729248,13925,0,11.2398300170898,0.112474702298641,0.146350413560867,0
Ostashkov,0,8.6678524017334,0,0,0,3.12236499786377,350.700012207031,318.100006103516,9.60750484466553,13925,0,11.2060174942017,0.145515784621239,0.149153053760529,0
Rzhev,0,9.50024509429932,0,1.3862943649292,0.6931471824646,4.23988676071167,474.100006103516,211.600006103516,9.70929622650146,13925,0,11.0321884155273,0.338804453611374,0.128718584775925,0
Torzhok,0,9.30982398986816,0.6931471824646,0,0,3.91800498962402,421.899993896484,216.699996948242,9.69640159606934,13925,0,11.0481872558594,0.289781957864761,0.16817644238472,0
Udomlja,0,9.27949333190918,0,0,0,3.53222560882568,354.299987792969,285.100006103516,10.3741159439087,13925,0,11.1614227294922,0.258187025785446,0.136266976594925,0
Kaluga,5.52545309066773,11.6554145812988,1.0986123085022,0.6931471824646,0.6931471824646,5.82126903533936,701.700012207031,161.800003051758,10.0533723831177,15342,1,11.8181467056274,0.255255520343781,0.120087251067162,5.52545309066773
Kirov,0,8.58597278594971,2.30258512496948,1.3862943649292,1.60943794250488,3.73050117492676,695.200012207031,281.5,9.76307582855225,15342,0,11.1018295288086,0.148508846759796,0.135484978556633,0
Ljudinovo,0,8.92903804779053,0.6931471824646,0,0,3.77734804153442,721.099975585938,291.600006103516,9.60831069946289,15342,0,11.0917024612427,0.20355735719204,0.142187505960464,0
Obninsk,5.17048406600952,10.4688577651978,1.0986123085022,0,1.0986123085022,4.69318103790283,656.900024414063,95.9400024414063,10.2331867218018,15342,0,11.2884321212769,0.492946267127991,0.0807126685976982,5.17048406600952
Petropavlovsk-Kamchatskij,0,10.5571660995483,1.7917594909668,0,2.19722461700439,5.26527738571167,1181,1448,10.7332611083984,26841,1,11.2145662307739,0.499338239431381,0.152519270777702,0
Jelizovo,0,8.54129981994629,0,0,0.6931471824646,3.63495111465454,1180,1458,10.5537796020508,26841,0,11.1308269500732,0.138821363449097,0.197864413261414,0
Viljuchinsk,0,8.06714916229248,1.0986123085022,0,0,3.49042844772339,1199,1467,10.6475419998169,26841,0,11.0700969696045,0.0943259745836258,0.189641505479813,0
Kemerovo,5.90717649459839,12.3096580505371,1.0986123085022,1.0986123085022,1.60943794250488,6.19542551040649,3256,2986,10.1146392822266,15416,1,12.4567441940308,0.236144259572029,0.128999471664429,5.90717649459839
Anzhero-Sudzhensk,0,9.65880107879639,0,0,0,4.55282354354858,3210,2955,9.67041969299316,15416,0,11.2251634597778,0.330396801233292,0.142611980438232,0
Belovo,0,10.1048765182495,0,1.0986123085022,0,4.37323808670044,3324,3038,10.0684938430786,15416,0,11.340648651123,0.412304729223251,0.132535576820374,0
Berezovskij,0,8.64944839477539,0,0,0,3.92789626121521,3246,2983,10.049144744873,15416,0,11.2241802215576,0.140722572803497,0.156106010079384,0
Kaltan,0,8.45212078094482,0.6931471824646,0,0,3.29212617874146,3433,3136,9.99131488800049,15416,0,11.3577060699463,0.103426001966,0.132719278335571,0
Kiselevsk,0,9.86796379089355,0,0,0,4.69774913787842,3372,3081,9.96890068054199,15416,0,11.2170190811157,0.384295880794525,0.134024187922478,0
Leninsk-Kuzneckij,0,10.1061019897461,0.6931471824646,0,0,4.72915601730347,3302,3020,9.94760036468506,15416,0,11.2581844329834,0.432265400886536,0.133354216814041,0
Mariinsk,0,8.96123790740967,0,0,0,3.69386696815491,3294,3049,9.78171539306641,15416,0,11.26939868927,0.179091393947601,0.119482636451721,0
Mezhdurechensk,0,10.0830135345459,0,0.6931471824646,0,4.66532421112061,3464,3175,10.2453384399414,15416,0,11.2684726715088,0.424414873123169,0.172142073512077,0
Myski,0,9.18860626220703,0.6931471824646,0,0,3.80220818519592,3451,3161,9.923583984375,15416,0,11.2863483428955,0.215322896838188,0.131246328353882,0
Novokuzneck,3.93182563781738,12.2227478027344,2.30258512496948,0,1.3862943649292,6.33381223678589,3410,3116,10.0317487716675,15416,1,12.3161458969116,0.162436202168465,0.147719949483871,3.93182563781738
Osinniki,0,9.27472305297852,0,0,0,4.07243967056274,3430,3136,9.79015064239502,15416,0,11.2923336029053,0.230566084384918,0.12693327665329,0
Polysaevo,0,8.60849571228027,0,0,0,3.50855588912964,3312,3029,10.2001047134399,15416,0,11.2942142486572,0.127029463648796,0.11256218701601,0
Prokop'evsk,0,10.6778001785278,0,0.6931471824646,0.6931471824646,5.45915985107422,3380,3086,9.82363224029541,15416,0,11.2216272354126,0.487034201622009,0.138607412576675,0
Tajga,0,8.14060688018799,0,0,0,3.29583692550659,3189,2931,10.142110824585,15416,0,11.274302482605,0.0832965970039368,0.122248880565166,0
Tashtagol,0,8.59951019287109,0,0,0,3.25424289703369,3514,3208,9.83322620391846,15416,0,11.319787979126,0.123019047081471,0.0321522541344166,0
Topki,0,8.64611434936523,0,0,0,3.52636051177979,3235,2961,9.86910343170166,15416,0,11.2966909408569,0.131229490041733,0.137005522847176,0
Jurga,0,9.85350894927979,0,0,0.6931471824646,4.44851636886597,3170,2901,9.70662117004395,15416,0,11.2718496322632,0.366981267929077,0.181690141558647,0
Vjatskie Poljany,0,9.2150297164917,0.6931471824646,0,0,3.76120018959045,1282,836.900024414063,9.45688819885254,13385,0,11.1723299026489,0.242563977837563,0.120033115148544,0
Kirovo-Chepeck,0,9.92891120910645,0.6931471824646,0.6931471824646,0,4.51305484771729,1127,809.599975585938,9.80620574951172,13385,0,11.1658887863159,0.412010163068771,0.19148263335228,0
Kotel'nich,0,8.6757345199585,0.6931471824646,0,1.0986123085022,3.47196650505066,1041,706.799987792969,9.5046501159668,13385,0,11.1082363128662,0.160187587141991,0.153754279017448,0
Slobodskoj,0,9.02893829345703,0,0,0,3.56671190261841,1131,823.5,9.56177139282227,13385,0,11.1739234924316,0.206709906458855,0.149297431111336,0
Kostroma,4.83628177642822,11.5365447998047,1.0986123085022,1.0986123085022,1.0986123085022,5.66608047485352,656.099975585938,301.899993896484,9.69523239135742,12656,1,11.7069444656372,0.264254987239838,0.147878676652908,4.83628177642822
Buj,0,8.76748466491699,0.6931471824646,0,0,3.38439035415649,657.900024414063,384.899993896484,9.79534530639648,12656,0,11.1548748016357,0.16683728992939,0.176816582679749,0
Manturovo,0,8.07090568542481,0,0,0,3.09557771682739,841.700012207031,518.799987792969,9.42133045196533,12656,0,11.1977128982544,0.0838443338871002,0.119398944079876,0
Nerehta,0,8.32965850830078,0,0,0,3.35340666770935,654.099975585938,262.100006103516,9.36409091949463,12656,0,11.0950145721436,0.117956131696701,0.146782353520393,0
Shar'ja,0,9.13830757141113,0,0,0,3.30688667297363,881.200012207031,557.900024414063,9.69289016723633,12656,0,11.2676258087158,0.209536269307137,0.145280793309212,0
Samara,7.98989915847778,13.522967338562,2.19722461700439,2.70805025100708,2.63905739784241,7.04281044006348,1419,855.299987792969,10.0467214584351,20279,1,13.5948724746704,0.129134893417358,0.120565593242645,7.98989915847778
ZHigulevsk,0,9.61099433898926,0.6931471824646,0,0,3.88977742195129,1372,808,9.78745937347412,20279,0,11.3511047363281,0.289388120174408,0.153267830610275,0
Kinel',0,9.110520362854,0,0,0,3.56671190261841,1441,883.400024414063,9.76111698150635,20279,0,11.2773551940918,0.202823221683502,0.149948820471764,0
Novokujbyshevsk,0,10.1518306732178,0.6931471824646,0.6931471824646,0,4.75874948501587,1415,847.099975585938,10.0177087783813,20279,0,11.23166847229,0.448570609092712,0.134994342923164,0
Oktjabr'sk,0,8.3069658279419,0,0,0,3.32862663269043,1347,768.799987792969,9.85108852386475,20279,0,11.3050727844238,0.0947654098272324,0.142006039619446,0
Otradnyj,0,9.35867404937744,0,0,0,3.99452424049377,1470,922.5,9.9644889831543,20279,0,11.2608737945557,0.253919422626495,0.166084006428719,0
Pohvistnevo,0,8.86474704742432,0,0,0,3.33220458030701,1492,959.599975585938,9.71008491516113,20279,0,11.3025960922241,0.159418895840645,0.146868780255318,0
Syzran',0,10.8696155548096,0,0,0.6931471824646,5.22789478302002,1337,756.799987792969,9.69437026977539,20279,0,11.3616542816162,0.475191563367844,0.137460082769394,0
Tol'jatti,6.90875482559204,12.6051740646362,2.19722461700439,1.3862943649292,1.94591009616852,6.58823871612549,1360,797.900024414063,9.93991565704346,20279,1,12.6786708831787,0.131678834557533,0.148049116134644,6.90875482559204
Chapaevsk,0,9.55123138427734,0,0,0,4.41642808914185,1413,840.700012207031,9.55208396911621,20279,0,11.2034788131714,0.309788376092911,0.150144293904305,0
Kurgan,4.61512041091919,11.7420749664307,1.0986123085022,1.60943794250488,1.60943794250488,5.89302444458008,2113,1730,9.86104965209961,13601,1,11.9122552871704,0.263999432325363,0.204515308141708,4.61512041091919
Shadrinsk,0,10.0322761535645,0,0,0,4.47619962692261,1986,1612,9.62872123718262,13601,0,11.19801902771,0.429072499275208,0.164259135723114,0
Kursk,4.61512041091919,12.063494682312,0.6931471824646,2.0794415473938,0.6931471824646,6.09266662597656,985.200012207031,458.299987792969,9.77667617797852,14694,1,12.1150331497192,0.0954199060797691,0.147670894861221,4.61512041091919
Kurchatov,0,9.36460494995117,1.0986123085022,0,0,3.91402101516724,978.700012207031,472.100006103516,10.2571678161621,14694,0,11.0766067504883,0.295828729867935,0.17324560880661,0
L'gov,0,8.15190982818604,0,0,0,3.20680332183838,970.900024414063,479.600006103516,9.56801509857178,14694,0,11.1973056793213,0.0906040892004967,0.196553140878677,0
Shhigry,0,7.66434669494629,0,0,0,3.06805300712585,987.799987792969,434.100006103516,9.54122543334961,14694,0,11.1739912033081,0.0580005794763565,0.151570275425911,0
Volhov,0,9.47470283508301,1.60943794250488,0,0.6931471824646,3.93182563781738,113.300003051758,558.099975585938,10.1012315750122,14673,0,11.2528104782104,0.280807495117188,0.113946668803692,0
Vsevolozhsk,0,9.17107963562012,2.39789533615112,1.3862943649292,2.56494927406311,3.74004769325256,21.7000007629395,626.299987792969,10.422251701355,14673,0,11.217435836792,0.225004523992538,0.104232609272003,0
Vyborg,5.70711040496826,10.6840505599976,2.39789533615112,1.7917594909668,1.94591009616852,4.38576984405518,121.199996948242,756.700012207031,10.1677732467651,14673,0,11.4156494140625,0.499288082122803,0.13535875082016,5.70711040496826
Gatchina,0,10.4986915588379,3.04452252388001,1.7917594909668,3.04452252388001,4.41521978378296,43.8400001525879,614.400024414063,10.2310628890991,14673,0,11.3638534545898,0.487510561943054,0.0841646119952202,0
