date,doge_price,google_interest,google_interest_musk
2021-01-27T16:09:00Z,-0.907401738280426,-0.966877185535869,25359.3053900824
2021-01-27T16:10:00Z,-0.925988437402235,-0.949135066148381,25389.1221776441
2021-01-27T16:11:00Z,-0.925032091658311,-0.946085673979975,25394.2468798565
2021-01-27T16:12:00Z,-0.905263607203284,-0.890080167002486,25488.3677831918
2021-01-27T16:13:00Z,-0.905656267761237,-0.897105942205755,25476.5605102208
2021-01-27T16:14:00Z,-0.923144530958574,-0.877948766021123,25508.7553929236
2021-01-27T16:15:00Z,-0.904984941833035,-0.934540115299425,25413.6499434331
2021-01-27T16:16:00Z,-0.906130566811982,-0.934614897625637,25413.5242668617
2021-01-27T16:17:00Z,-0.9068024931714,-0.982698080631731,25332.717345114
2021-01-27T16:18:00Z,-0.920405246106585,-0.953210229878786,25382.2735994909
2021-01-27T16:19:00Z,-0.91698035514292,-0.942479284430004,25400.307652458
2021-01-27T16:20:00Z,-0.905804323922037,-0.946081196606043,25394.2544043751
2021-01-27T16:21:00Z,-0.906286700207299,-0.948541898985222,25390.1190337077
2021-01-27T16:22:00Z,-0.906825962149536,-0.94530685777163,25395.5557312359
2021-01-27T16:23:00Z,-0.906750920659013,-0.936986387537187,25409.5388235585
2021-01-27T16:24:00Z,-0.906007159327738,-0.93418851295502,25414.2408340804
2021-01-27T16:25:00Z,-0.906397335950956,-0.927168466592366,25426.0384793615
2021-01-27T16:26:00Z,-0.906150504783433,-0.921210036934123,25436.0520086046
2021-01-27T16:27:00Z,-0.905058316374827,-0.904237528095333,25464.5754154977
2021-01-27T16:28:00Z,-0.903532347287483,-0.871541531022667,25519.5231687814
2021-01-27T16:29:00Z,-0.903053103190096,-0.819392803323123,25607.162503264
2021-01-27T16:30:00Z,-0.921580991736863,-0.824884223695616,25597.9338135521
2021-01-27T16:31:00Z,-0.904374313212652,-0.862159199464023,25535.2907882415
2021-01-27T16:32:00Z,-0.904502203869783,-0.872620800610435,25517.7093859228
2021-01-27T16:33:00Z,-0.905431351970475,-0.893270955954436,25483.0054544724
2021-01-27T16:34:00Z,-0.904919164090185,-0.896194108507455,25478.0929061584
2021-01-27T16:35:00Z,-0.905972744089521,-0.902312923666797,25467.8098386313
2021-01-27T16:36:00Z,-0.906149001385731,-0.912772931248154,25450.2311144025
2021-01-27T16:37:00Z,-0.906120584026743,-0.916852977876547,25443.3743302211
2021-01-27T16:38:00Z,-0.905989093708151,-0.911688980812464,25452.052763731
2021-01-27T16:39:00Z,-0.92502324925007,-0.910678569980976,25453.7508249634
2021-01-27T16:40:00Z,-0.906846564216748,-0.931468997371167,25418.8111572004
2021-01-27T16:41:00Z,-0.925740310051967,-0.984333647754228,25329.9686680045
2021-01-27T16:42:00Z,-0.927223332485619,-1.00052257506719,25302.7621209173
2021-01-27T16:43:00Z,-0.907949366855039,-0.98573104410199,25327.6202523992
2021-01-27T16:44:00Z,-0.925725414896865,-0.967582607012526,25358.1198833314
2021-01-27T16:45:00Z,-0.925641898641404,-0.959955595813547,25370.9375725648
2021-01-27T16:46:00Z,-0.924619213843382,-0.921565609025072,25435.4544465396
2021-01-27T16:47:00Z,-0.924746210262406,-0.919327577256014,25439.2156047393
2021-01-27T16:48:00Z,-0.944565076423597,-0.965550633166917,25361.5347477657
2021-01-27T16:49:00Z,-0.926128467079436,-0.95868452103789,25373.0736965381
2021-01-27T16:50:00Z,-0.925994466355723,-0.955087410396674,25379.1188753289
2021-01-27T16:51:00Z,-0.925141154039742,-0.936053943702077,25411.1058561738
2021-01-27T16:52:00Z,-0.925327286488526,-0.945686109937915,25394.9183732615
2021-01-27T16:53:00Z,-0.924962149051244,-0.920220357727747,25437.7152289903
2021-01-27T16:54:00Z,-0.925000665055017,-0.921304039203437,25435.8940316666
2021-01-27T16:55:00Z,-0.925354478862426,-0.945790304500089,25394.7432675113
2021-01-27T16:56:00Z,-0.925913572349323,-0.954965108864192,25379.3244110224
2021-01-27T16:57:00Z,-0.926806987290544,-1.00723934729504,25291.4741475786
2021-01-27T16:58:00Z,-0.928020081322705,-1.01636916914542,25276.1308871347
2021-01-27T16:59:00Z,-0.928304649684782,-1.02537933486531,25260.9887166139
2021-01-27T17:00:00Z,-0.927804512234122,-1.0158393749292,25277.0212408321
2021-01-27T17:01:00Z,-0.928137831636069,-1.06366363869487,25196.649449737
2021-01-27T17:02:00Z,-0.928844254721018,-1.06633437921206,25192.1610962943
2021-01-27T17:03:00Z,-0.928204073436295,-1.05729998554013,25207.343983467
2021-01-27T17:04:00Z,-0.927972215958605,-1.01607906629384,25276.6184238775
2021-01-27T17:05:00Z,-0.925877861678725,-0.986451605261669,25326.4093024245
2021-01-27T17:06:00Z,-0.926073810088883,-0.947069283326764,25392.5938602653
2021-01-27T17:07:00Z,-0.925190344718487,-0.935594636576152,25411.8777517236
2021-01-27T17:08:00Z,-0.944134627444227,-0.939051037135082,25406.0690453936
2021-01-27T17:09:00Z,-0.926027062803979,-0.950754406966429,25386.4007698964
2021-01-27T17:10:00Z,-0.944322849901589,-0.933074054751604,25416.1137537002
2021-01-27T17:11:00Z,-0.925069914072361,-0.912570631190263,25450.57109283
2021-01-27T17:12:00Z,-0.925510143002888,-0.917670756478958,25442
2021-01-27T17:13:00Z,-0.925069914072361,-0.917670756478958,25442
2021-01-27T17:14:00Z,-0.925420639383271,-0.926596325347221,25427
2021-01-27T17:15:00Z,-0.923529112815515,-0.925406249498119,25429
2021-01-27T17:16:00Z,-0.923639438905423,-0.871721891624026,25519.22006104
2021-01-27T17:17:00Z,-0.923950998873937,-0.865902457043033,25529
2021-01-27T17:19:00Z,-0.926103348611895,-0.947422652706501,25392
2021-01-27T17:21:00Z,-0.926152143526574,-0.955224981504019,25378.88767812
2021-01-27T17:22:00Z,-0.945115738423922,-0.971224169688536,25352
2021-01-27T17:23:00Z,-0.927307744469208,-0.996215762519672,25310
2021-01-27T17:24:00Z,-0.928078145097631,-1.01704208987895,25275
2021-01-27T17:25:00Z,-0.928099295376394,-1.01704208987895,25275
2021-01-27T17:27:00Z,-0.928473485614579,-1.03489322761548,25245
2021-01-27T17:29:00Z,-0.928408316795526,-1.02656269667177,25259
2021-01-27T17:31:00Z,-0.928811859981843,-1.08368633742865,25163
2021-01-27T17:34:00Z,-0.929508889121844,-1.06345504799392,25197
2021-01-27T17:35:00Z,-0.93015088964553,-1.0854714512023,25160
2021-01-27T17:36:00Z,-0.94921365753186,-1.13188440931727,25082
2021-01-27T17:37:00Z,-0.931159747611322,-1.13513587870192,25076.53569386
2021-01-27T17:38:00Z,-0.932342208134205,-1.17056187441307,25017
2021-01-27T17:39:00Z,-0.932827190736709,-1.21756987045259,24938
2021-01-27T17:40:00Z,-0.951736370647506,-1.19852865686696,24970
2021-01-27T17:41:00Z,-0.941480321621662,-1.23066070479271,24916
2021-01-27T17:42:00Z,-0.952617239400107,-1.22530536347175,24925
2021-01-27T17:43:00Z,-0.933947864171328,-1.20983437743343,24951
2021-01-27T17:45:00Z,-0.928610088388685,-1.12295884044901,25097
2021-01-27T17:46:00Z,-0.929343803272897,-1.052744365352,25215
2021-01-27T17:47:00Z,-0.929949118052372,-1.07297565478673,25181
2021-01-27T17:48:00Z,-0.948109295151508,-1.12533899214721,25093
2021-01-27T17:49:00Z,-0.931618319413954,-1.13604967478912,25075
2021-01-27T17:50:00Z,-0.9324102035764,-1.19436339139511,24977
2021-01-27T17:51:00Z,-0.932352034298167,-1.19035406382886,24983.73793619
2021-01-27T17:52:00Z,-0.932922288295454,-1.17056187441307,25017
2021-01-27T17:53:00Z,-0.931159747611322,-1.15149758122238,25049.03878678
2021-01-27T17:54:00Z,-0.948514305767593,-1.1170084612035,25107
2021-01-27T17:55:00Z,-0.930994661762374,-1.09320694422146,25147
2021-01-27T17:58:00Z,-0.949751411382833,-1.12355387837356,25096
2021-01-27T17:59:00Z,-0.929435517633423,-1.06762031346578,25190
2021-01-27T18:00:00Z,-0.929343803272897,-1.081901223655,25166
2021-01-27T18:01:00Z,-0.929985803796582,-1.10867793025978,25121
2021-01-27T18:02:00Z,-0.931343176332375,-1.12652906799631,25091
2021-01-27T18:05:00Z,-0.929857403691845,-1.0854714512023,25160
2021-01-27T18:06:00Z,-0.931178090483427,-1.13723975063823,25073
2021-01-27T18:07:00Z,-0.930946195012683,-1.12275007060178,25097.35085133
2021-01-27T18:08:00Z,-0.93136151920448,-1.12712410592086,25090
2021-01-27T18:09:00Z,-0.932095234088692,-1.16104126762026,25033
2021-01-27T18:10:00Z,-0.933030720566063,-1.16937179856397,25019
2021-01-27T18:11:00Z,-0.93339844788953,-1.1872229363005,24989
2021-01-27T18:12:00Z,-0.933966207043433,-1.19793361894241,24971
2021-01-27T18:13:00Z,-0.933654378217643,-1.18246263290409,24997
2021-01-27T18:15:00Z,-0.933067406310273,-1.15925615384661,25036
2021-01-27T18:19:00Z,-0.932945453975095,-1.18662789837595,24990
2021-01-27T18:21:00Z,-0.932902320461326,-1.16996683648852,25018
2021-01-27T18:23:00Z,-0.934296378741329,-1.2199500221508,24934
2021-01-27T18:24:00Z,-0.93417198157314,-1.23482597026457,24909
2021-01-27T18:25:00Z,-0.932040205472376,-1.14795043328014,25055
2021-01-27T18:26:00Z,-0.950028685917049,-1.12628319034643,25091.41321341
2021-01-27T18:27:00Z,-0.931416547820796,-1.10986800610889,25119
2021-01-27T18:29:00Z,-0.933342549391853,-1.26517290441666,24858
2021-01-27T18:30:00Z,-0.953937926191689,-1.26636298026576,24856
2021-01-27T18:31:00Z,-0.934901693520804,-1.2259004013963,24924
2021-01-27T18:33:00Z,-0.936204037440281,-1.26041260102025,24866
2021-01-27T18:35:00Z,-0.93575238833278,-1.26457786649211,24859
2021-01-27T18:36:00Z,-0.935305236707121,-1.2598175630957,24867
2021-01-27T18:37:00Z,-0.936141706610407,-1.30920571083343,24784
2021-01-27T18:39:00Z,-0.957248447749254,-1.37942018593043,24666
2021-01-27T18:40:00Z,-0.939780897500815,-1.42404803027174,24591
2021-01-27T18:41:00Z,-0.939413460420518,-1.38358545140228,24659
2021-01-27T18:42:00Z,-0.958393042968625,-1.39489117196875,24640
2021-01-27T18:43:00Z,-0.940351678407192,-1.43654382668731,24570
2021-01-27T18:44:00Z,-0.94104829244543,-1.47105602631126,24512
2021-01-27T18:45:00Z,-0.942660728421348,-1.50973349140707,24447
2021-01-27T18:46:00Z,-0.943730407934936,-1.53770027386096,24400
2021-01-27T18:47:00Z,-0.941560156095029,-1.52936974291724,24414
2021-01-27T18:48:00Z,-0.941835444876107,-1.47224610216036,24510
2021-01-27T18:49:00Z,-0.939964326221868,-1.41988276479989,24598
2021-01-27T18:50:00Z,-0.958850881056374,-1.46094038159389,24529
2021-01-27T18:51:00Z,-0.940437480237298,-1.44963466102743,24548
2021-01-27T18:52:00Z,-0.941945356409241,-1.47938655725497,24498
2021-01-27T18:53:00Z,-0.941654677737023,-1.49545258121784,24471
2021-01-27T18:54:00Z,-0.941725241943977,-1.45022969895198,24547
2021-01-27T18:55:00Z,-0.94151230467496,-1.44665947140467,24553
2021-01-27T18:56:00Z,-0.941688556199767,-1.45320488857473,24542
2021-01-27T18:57:00Z,-0.941945356409241,-1.45320488857473,24542
2021-01-27T18:58:00Z,-0.941780270560293,-1.44844458517833,24550
2021-01-27T18:59:00Z,-0.940604002333315,-1.43832894046096,24567
2021-01-27T19:00:00Z,-0.938368496348706,-1.4159896089273,24604.54270209
2021-01-27T19:01:00Z,-0.938258439116075,-1.35026332762743,24715
2021-01-27T19:02:00Z,-0.936956095196598,-1.33062707611726,24748
2021-01-27T19:03:00Z,-0.93226031993764,-1.2846232235459,24825.31247148
2021-01-27T19:04:00Z,-0.931178090483427,-1.16639660894122,25024
2021-01-27T19:05:00Z,-0.929985803796582,-1.13143354224485,25082.75771149
2021-01-27T19:06:00Z,-0.931691690902376,-1.12112269831153,25100.08575649
2021-01-27T19:07:00Z,-0.932223634193429,-1.16727599972736,25022.52212649
2021-01-27T19:08:00Z,-0.932975691949747,-1.19198323969691,24981
2021-01-27T19:09:00Z,-0.932278662809745,-1.17716499192275,25005.90303082
2021-01-27T19:10:00Z,-0.932828948972904,-1.16104126762026,25033
2021-01-27T19:11:00Z,-0.929875746563951,-1.14914050912924,25053
2021-01-27T19:13:00Z,-0.925528485874993,-1.01703227382988,25275.01649651
2021-01-27T19:14:00Z,-0.926042086293942,-0.977261875801343,25341.85324151
2021-01-27T19:15:00Z,-0.92655568671289,-0.966219540745118,25360.410605
2021-01-27T19:16:00Z,-0.925546828747099,-0.992645534972367,25316
2021-01-27T19:17:00Z,-0.924868142479202,-0.961108524971171,25369
2021-01-27T19:18:00Z,-0.926151268294047,-0.966710506566418,25359.58550495
2021-01-27T19:19:00Z,-0.927399458829734,-1.01823216572805,25273
2021-01-27T19:20:00Z,-0.946113438728355,-1.02074501467359,25268.7769936304
2021-01-27T19:21:00Z,-0.927423486171561,-1.03067881052834,25252.0826024918
2021-01-27T19:23:00Z,-0.946856032004699,-1.04280842918767,25231.6979880683
2021-01-27T19:24:00Z,-0.928506909332142,-1.03640652715604,25242.4568015279
2021-01-27T19:25:00Z,-0.947144283644959,-1.04318275163814,25231.0689148025
2021-01-27T19:27:00Z,-0.927746126918338,-1.01406780150498,25279.9984853927
2021-01-27T19:29:00Z,-0.927859253572558,-1.03330463756371,25247.6697290815
2021-01-27T19:30:00Z,-0.926566329914013,-1.00783028102375,25290.4810449471
2021-01-27T19:31:00Z,-0.942488277295931,-0.952242143498764,25383.9005317251
2021-01-27T19:32:00Z,-0.924311382194564,-0.937539619450216,25408.6090812846
2021-01-27T19:33:00Z,-0.944961891087326,-0.982754153304071,25332.6231113349
2021-01-27T19:34:00Z,-0.92640300756196,-0.997500359912155,25307.8411503881
2021-01-27T19:36:00Z,-0.926559295411773,-0.970404395893915,25353.3776832716
2021-01-27T19:37:00Z,-0.926392757327085,-0.959959287974717,25370.9313676474
2021-01-27T19:38:00Z,-0.944261126900923,-0.980241910793879,25336.8450985504
2021-01-27T19:40:00Z,-0.944341560579924,-0.951493336307294,25385.1589509965
2021-01-27T19:41:00Z,-0.92626790510944,-0.945685514042242,25394.919374703
2021-01-27T19:42:00Z,-0.925841761380347,-0.953528459308587,25381.7387942009
2021-01-27T19:43:00Z,-0.92537890006223,-0.951456471767211,25385.2209042579
2021-01-27T19:44:00Z,-0.944919362809664,-0.951652845049822,25384.8908861624
2021-01-27T19:45:00Z,-0.925830631256047,-0.949570743000729,25388.3899943086
2021-01-27T19:46:00Z,-0.92521566163688,-0.933404928353144,25415.5576990558
2021-01-27T19:47:00Z,-0.924699937363603,-0.940212112779254,25404.1177821274
2021-01-27T19:48:00Z,-0.925708786538289,-0.954686027747939,25379.7934250209
2021-01-27T19:49:00Z,-0.92672686128488,-0.983887664966299,25330.7181711362
2021-01-27T19:50:00Z,-0.945631587544126,-1.04482383777856,25228.3109626238
2021-01-27T19:51:00Z,-0.929286537384719,-1.09419971782623,25145.3315792762
2021-01-27T19:52:00Z,-0.94855931127654,-1.10294402193366,25130.6362065165
2021-01-27T19:53:00Z,-0.94754675616997,-1.08994978282154,25152.4738719425
2021-01-27T19:54:00Z,-0.928582890449659,-1.05234718772061,25215.6674828864
2021-01-27T19:55:00Z,-0.926813050591757,-1.02556784047496,25260.6719206554
2021-01-27T19:56:00Z,-0.925092345170649,-0.960819446565328,25369.485815095
2021-01-27T19:57:00Z,-0.925611343819419,-0.931912261615047,25418.0662227591
2021-01-27T19:58:00Z,-0.925473977166077,-0.954670044572892,25379.8202857879
2021-01-27T19:59:00Z,-0.925709793042716,-0.960493146693993,25370.0341832878
2021-01-27T20:00:00Z,-0.944596461531661,-0.974778877771943,25346.0260814702
2021-01-27T20:01:00Z,-0.926469188475431,-0.986770937858282,25325.8726431908
2021-01-27T20:02:00Z,-0.925589003100455,-0.966569366230116,25359.8227004807
2021-01-27T20:03:00Z,-0.944156905358406,-0.946427066550912,25393.6731473987
2021-01-27T20:04:00Z,-0.925491983559504,-0.935753959006059,25411.61
2021-01-27T20:05:00Z,-0.925563153903272,-0.934397272538083,25413.89
2021-01-27T20:06:00Z,-0.925852118135319,-0.973959843912217,25347.402521233
2021-01-27T20:07:00Z,-0.925462484630799,-0.933369379060196,25415.6174419587
2021-01-27T20:08:00Z,-0.925799211337143,-1.00498142664606,25295.2687303368
2021-01-27T20:09:00Z,-0.946551880974233,-1.02008397249952,25269.887918072
2021-01-27T20:10:00Z,-0.925078091237626,-0.991849523569615,25317.3377490239
2021-01-27T20:11:00Z,-0.922295892624702,-0.906875731059646,25460.1417435325
2021-01-27T20:12:00Z,-0.922229663982564,-0.861025129254869,25537.1966671147
2021-01-27T20:13:00Z,-0.922713263906285,-0.85571556872415,25546.119729514
2021-01-27T20:14:00Z,-0.923239937968578,-0.851548600474812,25553.1225911425
2021-01-27T20:15:00Z,-0.92290058140529,-0.856119092333321,25545.4415817985
2021-01-27T20:16:00Z,-0.920706762976233,-0.84469783620955,25564.6357468299
2021-01-27T20:17:00Z,-0.919069686833009,-0.756648165626385,25712.6089548395
2021-01-27T20:18:00Z,-0.915441270383727,-0.71893526029279,25775.9879493163
2021-01-27T20:19:00Z,-0.915419629610845,-0.626068941093338,25932.0558491389
2021-01-27T20:20:00Z,-0.934847795783512,-0.634538897478277,25917.8215356011
2021-01-27T20:21:00Z,-0.916383006157875,-0.637000651523198,25913.6843975409
2021-01-27T20:22:00Z,-0.935381438961748,-0.669267219937101,25859.4583270963
2021-01-27T20:23:00Z,-0.91728197981016,-0.691678992894872,25821.7938824734
2021-01-27T20:24:00Z,-0.916878197642556,-0.674096277973147,25851.3427804449
2021-01-27T20:25:00Z,-0.935265129398626,-0.667999645267523,25861.5885689133
2021-01-27T20:26:00Z,-0.91457220576119,-0.665727714630671,25865.4066963689
2021-01-27T20:27:00Z,-0.933545254397074,-0.582903176393665,26004.598729044
2021-01-27T20:28:00Z,-0.914795310451075,-0.599280242466831,25977.0760025127
2021-01-27T20:29:00Z,-0.914751009377724,-0.589628024142049,25993.2971842669
2021-01-27T20:30:00Z,-0.93406946521938,-0.614601284518732,25951.327993151
2021-01-27T20:31:00Z,-0.914576768818921,-0.610978222879155,25957.4167842853
2021-01-27T20:32:00Z,-0.91542774247907,-0.696796295842626,25813.1939214682
2021-01-27T20:33:00Z,-0.916890434327583,-0.685478388078074,25832.2144028486
2021-01-27T20:34:00Z,-0.916335683957068,-0.664207669587393,25867.9612310978
2021-01-27T20:35:00Z,-0.917444555972879,-0.704015846301112,25801.060996556
2021-01-27T20:36:00Z,-0.9180020311344,-0.710258400338401,25790.5699777827
2021-01-27T20:37:00Z,-0.917982997212861,-0.713503523600274,25785.1163367155
2021-01-27T20:38:00Z,-0.917929514991453,-0.688783057515287,25826.6606905542
2021-01-27T20:40:00Z,-0.937572898418967,-0.720526870148457,25773.3131452576
2021-01-27T20:41:00Z,-0.91956109873551,-0.761694236203603,25704.1287044739
2021-01-27T20:42:00Z,-0.938393828784179,-0.760068886443034,25706.860210641
2021-01-27T20:43:00Z,-0.938101344790116,-0.760230992387459,25706.5877810399
2021-01-27T20:44:00Z,-0.918172018868916,-0.728930849476285,25759.1897104628
2021-01-27T20:46:00Z,-0.933590704061327,-0.648028121870862,25895.1520151621
2021-01-27T20:47:00Z,-0.933660786086578,-0.608142594188654,25962.182243046
2021-01-27T20:48:00Z,-0.914723251431306,-0.598716248659994,25978.0238308503
2021-01-27T20:49:00Z,-0.91534874116101,-0.6069592149126,25964.1709890187
2021-01-27T20:50:00Z,-0.914718217999576,-0.616468534523433,25948.1899578634
2021-01-27T20:51:00Z,-0.932754421600977,-0.594010952861716,25985.9313869978
2021-01-27T20:52:00Z,-0.913722673200051,-0.567891714056147,26029.826469526
2021-01-27T20:53:00Z,-0.914812795532956,-0.618909086305675,25944.088451587
2021-01-27T20:54:00Z,-0.91781272270248,-0.59377387286421,25986.3298153798
2021-01-27T20:55:00Z,-0.912730241377125,-0.570361517052986,26025.6758046777
2021-01-27T20:56:00Z,-0.931911245282263,-0.563275239936423,26037.5847550558
2021-01-27T20:57:00Z,-0.913774847443196,-0.552778101767993,26055.2258796553
2021-01-27T20:58:00Z,-0.912724752708986,-0.540825148526891,26075.3135963334
2021-01-27T20:59:00Z,-0.931930056273519,-0.525585188666805,26100.9253417891
2021-01-27T21:00:00Z,-0.911232128319859,-0.506408082928437,26133.1537174054
2021-01-27T21:01:00Z,-0.930536604193103,-0.485354437802101,26168.5357397231
2021-01-27T21:02:00Z,-0.93106796617014,-0.507628519884542,26131.102693587
2021-01-27T21:03:00Z,-0.91223308606531,-0.535174747870762,26084.8094627698
2021-01-27T21:04:00Z,-0.913650907783259,-0.572803506886823,26021.5718816619
2021-01-27T21:06:00Z,-0.916011201500025,-0.680791194836347,25840.0915364704
2021-01-27T21:07:00Z,-0.916525700846018,-0.700002741564426,25807.805280527
2021-01-27T21:09:00Z,-0.917151045127053,-0.673803711948631,25851.8344567103
2021-01-27T21:10:00Z,-0.93614155922664,-0.690895339123588,25823.1108636925
2021-01-27T21:11:00Z,-0.918266491465908,-0.71588613127074,25781.1122092941
2021-01-27T21:13:00Z,-0.93544756259683,-0.670492879150845,25857.3985269337
2021-01-27T21:14:00Z,-0.935578172559167,-0.653841297208357,25885.3825952686
2021-01-27T21:16:00Z,-0.91903794713204,-0.73828293501701,25743.4729214064
2021-01-27T21:17:00Z,-0.918499771692709,-0.721418512307522,25771.8146825172
2021-01-27T21:18:00Z,-0.938037385495759,-0.72844274609254,25760.01
2021-01-27T21:19:00Z,-0.937840787383443,-0.733556069319605,25751.4167271747
2021-01-27T21:22:00Z,-0.919246882749851,-0.725318193447749,25765.2610142898
2021-01-27T21:23:00Z,-0.919117973976128,-0.725280848189678,25765.3237754291
2021-01-27T21:24:00Z,-0.918647881180988,-0.721558098505979,25771.5800988164
2021-01-27T21:25:00Z,-0.918974469327965,-0.719230564447388,25775.4916714449
2021-01-27T21:26:00Z,-0.937460697133167,-0.713039273585173,25785.8965391126
2021-01-27T21:27:00Z,-0.935450616955689,-0.673727913148708,25851.961841532
2021-01-27T21:28:00Z,-0.918048595280152,-0.736699617830555,25746.1337890942
2021-01-27T21:29:00Z,-0.938154761669126,-0.726071942920207,25763.9942891932
2021-01-27T21:31:00Z,-0.920072326711052,-0.783192185530464,25668
2021-01-27T21:33:00Z,-0.941822826023578,-0.834365447041838,25582
2021-01-27T21:35:00Z,-0.923529112815515,-0.871257798363991,25520
2021-01-27T21:36:00Z,-0.941241723835281,-0.847456281381957,25560
2021-01-27T21:37:00Z,-0.941042958892374,-0.817704385154414,25610
2021-01-27T21:38:00Z,-0.92225497886184,-0.859952077797525,25539
2021-01-27T21:40:00Z,-0.92264865495446,-0.833175371192736,25584
2021-01-27T21:41:00Z,-0.941048023105849,-0.83615056081549,25579
2021-01-27T21:42:00Z,-0.921914940070248,-0.796878057795134,25645
2021-01-27T21:43:00Z,-0.921694713168865,-0.792117754398727,25653
2021-01-27T21:45:00Z,-0.921781977469011,-0.829522186510536,25590.13941487
2021-01-27T21:46:00Z,-0.940097128615911,-0.790651443409618,25655.46423115
2021-01-27T21:47:00Z,-0.921107853697615,-0.859357039872974,25540
2021-01-27T21:48:00Z,-0.937464270604411,-0.914695566856204,25447
2021-01-27T21:49:00Z,-0.923547455687621,-0.903099165158168,25466.48850858
2021-01-27T21:50:00Z,-0.923657512920252,-0.878044705915762,25508.59415968
2021-01-27T21:51:00Z,-0.922952032601658,-0.87853596982131,25507.76855868
2021-01-27T21:52:00Z,-0.942122181696336,-0.846112551977845,25562.25822481
2021-01-27T21:53:00Z,-0.941840435180799,-0.834365447041838,25582
2021-01-27T21:54:00Z,-0.9356644316638,-0.828415067796329,25592
2021-01-27T21:55:00Z,-0.922740369314987,-0.823654764399922,25600
2021-01-27T21:56:00Z,-0.940537357546438,-0.820075564918393,25606.01507792
2021-01-27T21:57:00Z,-0.921857696936959,-0.800448285342439,25639
2021-01-27T21:58:00Z,-0.941206505520839,-0.854596736476567,25548
2021-01-27T22:01:00Z,-0.921511396883932,-0.808778816286151,25625
2021-01-27T22:03:00Z,-0.924244484827622,-0.874624283956018,25514.34240163
2021-01-27T22:04:00Z,-0.923524094175625,-0.849078591803589,25557.27360164
2021-01-27T22:05:00Z,-0.941831119450616,-0.834050655556703,25582.5290276
2021-01-27T22:06:00Z,-0.923130353420161,-0.879588329307703,25506
2021-01-27T22:07:00Z,-0.94057257586088,-0.852026171666645,25552.32000164
2021-01-27T22:08:00Z,-0.921272939546563,-0.790927678549625,25655
2021-01-27T22:10:00Z,-0.940009082829805,-0.775456692511303,25681
2021-01-27T22:15:00Z,-0.923175785045792,-0.839744588903915,25572.96000164
2021-01-27T22:20:00Z,-0.922349374892488,-0.812444968159762,25618.83879292
2021-01-27T22:22:00Z,-0.921658139860774,-0.796591024192489,25645.48237867
2021-01-27T22:23:00Z,-0.922722026442882,-0.84983643308016,25556
2021-01-27T22:24:00Z,-0.941787607709135,-0.832580333268185,25585
2021-01-27T22:25:00Z,-0.92292379803604,-0.829605143645431,25590
2021-01-27T22:30:00Z,-0.941329769621387,-0.817109347229863,25611
2021-01-27T22:32:00Z,-0.923290655478146,-0.953968069876561,25381
2021-01-27T22:33:00Z,-0.92655568671289,-0.992645534972367,25316
2021-01-27T22:34:00Z,-0.928073570295941,-1.02936882354132,25254.2841209715
2021-01-27T22:35:00Z,-0.926737910649964,-1.02241659806379,25265.9677888365
2021-01-27T22:36:00Z,-0.94640111598438,-1.05008620303148,25219.4672149637
2021-01-27T22:37:00Z,-0.946547665727206,-1.03695705089402,25241.5316105186
2021-01-27T22:38:00Z,-0.928308609331797,-1.02944714350669,25254.152499167
2021-01-27T22:39:00Z,-0.927599275318367,-1.04840180801081,25222.2979505373
2021-01-27T22:40:00Z,-0.947671644687366,-1.07503837094539,25177.5334711057
2021-01-27T22:41:00Z,-0.948367897029298,-1.07254997631605,25181.7153804037
2021-01-27T22:42:00Z,-0.934092374806685,-1.03786841723823,25240
2021-01-27T22:43:00Z,-0.928836956073074,-1.06371466103488,25196.5637033704
2021-01-27T22:44:00Z,-0.928863141148468,-1.04837907553778,25222.3361539393
2021-01-27T22:45:00Z,-0.928956418938854,-1.04505806277137,25227.9173322632
2021-01-27T22:46:00Z,-0.928978554447555,-1.05536683730221,25210.5927650289
2021-01-27T22:48:00Z,-0.948662401007848,-1.11358805045671,25112.7482231059
2021-01-27T22:49:00Z,-0.928443781988616,-1.06007226255082,25202.6849913317
2021-01-27T22:50:00Z,-0.92855872834679,-1.02066587083947,25268.91
2021-01-27T22:51:00Z,-0.92754985027257,-1.02841067031091,25255.8943599006
2021-01-27T22:52:00Z,-0.927756957343371,-1.01311326513138,25281.6026459583
2021-01-27T22:53:00Z,-0.927818839031147,-1.0194419239328,25270.966922519
2021-01-27T22:54:00Z,-0.946923482017693,-1.0141280401638,25279.8972504019
2021-01-27T22:55:00Z,-0.928141875620516,-1.01719209266839,25274.7479105394
2021-01-27T22:56:00Z,-0.927559187777454,-1.01612537026398,25276.5406070389
2021-01-27T22:57:00Z,-0.927981747057267,-1.03942290027598,25237.3875899777
2021-01-27T22:58:00Z,-0.928043293640631,-1.0216893360697,25267.19
2021-01-27T22:59:00Z,-0.946701359110995,-1.0207685468432,25268.7374462862
2021-01-27T23:00:00Z,-0.927750042729316,-1.03003628723125,25253.1624047541
2021-01-27T23:01:00Z,-0.926408470764827,-0.992646977295324,25315.9975760823
2021-01-27T23:02:00Z,-0.94457074921307,-0.970536566693281,25353.1555616321
2021-01-27T23:03:00Z,-0.926907199217779,-0.996087842199611,25310.2149784321
2021-01-27T23:05:00Z,-0.929660338510817,-1.10040779705441,25134.8984976657
